DSYear,DSType,SelectedGeography,SubjectArea,Geography,GEONAME,GEOID10,LOGRECNO,VarID,TableTitle,ShortName,Value,MoE,StdErr2,LongName
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5339, Wayne County, Michigan",2.62E+11,358225,P0030003,RACE,Black or African American alone,566,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5339, Wayne County, Michigan",2.62E+11,358226,P0030003,RACE,Black or African American alone,708,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5341, Wayne County, Michigan",2.62E+11,358228,P0030003,RACE,Black or African American alone,673,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5341, Wayne County, Michigan",2.62E+11,358229,P0030003,RACE,Black or African American alone,568,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5341, Wayne County, Michigan",2.62E+11,358230,P0030003,RACE,Black or African American alone,761,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5342, Wayne County, Michigan",2.62E+11,358232,P0030003,RACE,Black or African American alone,795,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5342, Wayne County, Michigan",2.62E+11,358233,P0030003,RACE,Black or African American alone,660,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5342, Wayne County, Michigan",2.62E+11,358234,P0030003,RACE,Black or African American alone,780,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 4, Census Tract 5342, Wayne County, Michigan",2.62E+11,358235,P0030003,RACE,Black or African American alone,457,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 5, Census Tract 5342, Wayne County, Michigan",2.62E+11,358236,P0030003,RACE,Black or African American alone,1384,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5343, Wayne County, Michigan",2.62E+11,358238,P0030003,RACE,Black or African American alone,631,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5343, Wayne County, Michigan",2.62E+11,358239,P0030003,RACE,Black or African American alone,825,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5344, Wayne County, Michigan",2.62E+11,358241,P0030003,RACE,Black or African American alone,922,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5344, Wayne County, Michigan",2.62E+11,358242,P0030003,RACE,Black or African American alone,972,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5345, Wayne County, Michigan",2.62E+11,358244,P0030003,RACE,Black or African American alone,469,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5345, Wayne County, Michigan",2.62E+11,358245,P0030003,RACE,Black or African American alone,483,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5346, Wayne County, Michigan",2.62E+11,358247,P0030003,RACE,Black or African American alone,561,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5346, Wayne County, Michigan",2.62E+11,358248,P0030003,RACE,Black or African American alone,440,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5346, Wayne County, Michigan",2.62E+11,358249,P0030003,RACE,Black or African American alone,771,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5347, Wayne County, Michigan",2.62E+11,358251,P0030003,RACE,Black or African American alone,569,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5347, Wayne County, Michigan",2.62E+11,358252,P0030003,RACE,Black or African American alone,516,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5347, Wayne County, Michigan",2.62E+11,358253,P0030003,RACE,Black or African American alone,736,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 4, Census Tract 5347, Wayne County, Michigan",2.62E+11,358254,P0030003,RACE,Black or African American alone,1134,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5350, Wayne County, Michigan",2.62E+11,358256,P0030003,RACE,Black or African American alone,444,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5350, Wayne County, Michigan",2.62E+11,358257,P0030003,RACE,Black or African American alone,1189,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5350, Wayne County, Michigan",2.62E+11,358258,P0030003,RACE,Black or African American alone,917,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5351, Wayne County, Michigan",2.62E+11,358260,P0030003,RACE,Black or African American alone,738,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5351, Wayne County, Michigan",2.62E+11,358261,P0030003,RACE,Black or African American alone,1263,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5352, Wayne County, Michigan",2.62E+11,358263,P0030003,RACE,Black or African American alone,789,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5352, Wayne County, Michigan",2.62E+11,358264,P0030003,RACE,Black or African American alone,392,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5352, Wayne County, Michigan",2.62E+11,358265,P0030003,RACE,Black or African American alone,705,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 4, Census Tract 5352, Wayne County, Michigan",2.62E+11,358266,P0030003,RACE,Black or African American alone,507,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5353, Wayne County, Michigan",2.62E+11,358268,P0030003,RACE,Black or African American alone,656,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5353, Wayne County, Michigan",2.62E+11,358269,P0030003,RACE,Black or African American alone,843,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5353, Wayne County, Michigan",2.62E+11,358270,P0030003,RACE,Black or African American alone,575,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 4, Census Tract 5353, Wayne County, Michigan",2.62E+11,358271,P0030003,RACE,Black or African American alone,726,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 5, Census Tract 5353, Wayne County, Michigan",2.62E+11,358272,P0030003,RACE,Black or African American alone,1106,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5354, Wayne County, Michigan",2.62E+11,358274,P0030003,RACE,Black or African American alone,903,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5354, Wayne County, Michigan",2.62E+11,358275,P0030003,RACE,Black or African American alone,559,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5355, Wayne County, Michigan",2.62E+11,358277,P0030003,RACE,Black or African American alone,909,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5355, Wayne County, Michigan",2.62E+11,358278,P0030003,RACE,Black or African American alone,787,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5355, Wayne County, Michigan",2.62E+11,358279,P0030003,RACE,Black or African American alone,824,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5356, Wayne County, Michigan",2.62E+11,358281,P0030003,RACE,Black or African American alone,876,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5356, Wayne County, Michigan",2.62E+11,358282,P0030003,RACE,Black or African American alone,634,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5356, Wayne County, Michigan",2.62E+11,358283,P0030003,RACE,Black or African American alone,637,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 4, Census Tract 5356, Wayne County, Michigan",2.62E+11,358284,P0030003,RACE,Black or African American alone,1085,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5357, Wayne County, Michigan",2.62E+11,358286,P0030003,RACE,Black or African American alone,576,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5357, Wayne County, Michigan",2.62E+11,358287,P0030003,RACE,Black or African American alone,867,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5361, Wayne County, Michigan",2.62E+11,358289,P0030003,RACE,Black or African American alone,1380,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5361, Wayne County, Michigan",2.62E+11,358290,P0030003,RACE,Black or African American alone,649,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5361, Wayne County, Michigan",2.62E+11,358291,P0030003,RACE,Black or African American alone,780,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 4, Census Tract 5361, Wayne County, Michigan",2.62E+11,358292,P0030003,RACE,Black or African American alone,860,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5362, Wayne County, Michigan",2.62E+11,358294,P0030003,RACE,Black or African American alone,587,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5362, Wayne County, Michigan",2.62E+11,358295,P0030003,RACE,Black or African American alone,1338,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5363, Wayne County, Michigan",2.62E+11,358297,P0030003,RACE,Black or African American alone,517,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5363, Wayne County, Michigan",2.62E+11,358298,P0030003,RACE,Black or African American alone,439,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5363, Wayne County, Michigan",2.62E+11,358299,P0030003,RACE,Black or African American alone,513,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 4, Census Tract 5363, Wayne County, Michigan",2.62E+11,358300,P0030003,RACE,Black or African American alone,545,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 5, Census Tract 5363, Wayne County, Michigan",2.62E+11,358301,P0030003,RACE,Black or African American alone,344,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 6, Census Tract 5363, Wayne County, Michigan",2.62E+11,358302,P0030003,RACE,Black or African American alone,670,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5364, Wayne County, Michigan",2.62E+11,358304,P0030003,RACE,Black or African American alone,634,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5364, Wayne County, Michigan",2.62E+11,358305,P0030003,RACE,Black or African American alone,689,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5364, Wayne County, Michigan",2.62E+11,358306,P0030003,RACE,Black or African American alone,624,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 4, Census Tract 5364, Wayne County, Michigan",2.62E+11,358307,P0030003,RACE,Black or African American alone,848,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5365, Wayne County, Michigan",2.62E+11,358309,P0030003,RACE,Black or African American alone,514,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5365, Wayne County, Michigan",2.62E+11,358310,P0030003,RACE,Black or African American alone,578,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5365, Wayne County, Michigan",2.62E+11,358311,P0030003,RACE,Black or African American alone,687,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 4, Census Tract 5365, Wayne County, Michigan",2.62E+11,358312,P0030003,RACE,Black or African American alone,505,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5366, Wayne County, Michigan",2.62E+11,358314,P0030003,RACE,Black or African American alone,503,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5366, Wayne County, Michigan",2.62E+11,358315,P0030003,RACE,Black or African American alone,551,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5366, Wayne County, Michigan",2.62E+11,358316,P0030003,RACE,Black or African American alone,550,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 4, Census Tract 5366, Wayne County, Michigan",2.62E+11,358317,P0030003,RACE,Black or African American alone,591,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 5, Census Tract 5366, Wayne County, Michigan",2.62E+11,358318,P0030003,RACE,Black or African American alone,669,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5367, Wayne County, Michigan",2.62E+11,358320,P0030003,RACE,Black or African American alone,663,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5367, Wayne County, Michigan",2.62E+11,358321,P0030003,RACE,Black or African American alone,677,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5368, Wayne County, Michigan",2.62E+11,358323,P0030003,RACE,Black or African American alone,679,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5368, Wayne County, Michigan",2.62E+11,358324,P0030003,RACE,Black or African American alone,916,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5369, Wayne County, Michigan",2.62E+11,358326,P0030003,RACE,Black or African American alone,650,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5369, Wayne County, Michigan",2.62E+11,358327,P0030003,RACE,Black or African American alone,827,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5369, Wayne County, Michigan",2.62E+11,358328,P0030003,RACE,Black or African American alone,1258,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 4, Census Tract 5369, Wayne County, Michigan",2.62E+11,358329,P0030003,RACE,Black or African American alone,642,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5370, Wayne County, Michigan",2.62E+11,358331,P0030003,RACE,Black or African American alone,1306,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5370, Wayne County, Michigan",2.62E+11,358332,P0030003,RACE,Black or African American alone,998,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5370, Wayne County, Michigan",2.62E+11,358333,P0030003,RACE,Black or African American alone,1201,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5371, Wayne County, Michigan",2.62E+11,358335,P0030003,RACE,Black or African American alone,443,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5371, Wayne County, Michigan",2.62E+11,358336,P0030003,RACE,Black or African American alone,621,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5371, Wayne County, Michigan",2.62E+11,358337,P0030003,RACE,Black or African American alone,1034,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5372, Wayne County, Michigan",2.62E+11,358339,P0030003,RACE,Black or African American alone,404,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5372, Wayne County, Michigan",2.62E+11,358340,P0030003,RACE,Black or African American alone,457,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5373, Wayne County, Michigan",2.62E+11,358342,P0030003,RACE,Black or African American alone,639,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5373, Wayne County, Michigan",2.62E+11,358343,P0030003,RACE,Black or African American alone,690,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5373, Wayne County, Michigan",2.62E+11,358344,P0030003,RACE,Black or African American alone,632,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 4, Census Tract 5373, Wayne County, Michigan",2.62E+11,358345,P0030003,RACE,Black or African American alone,654,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5375, Wayne County, Michigan",2.62E+11,358347,P0030003,RACE,Black or African American alone,556,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5375, Wayne County, Michigan",2.62E+11,358348,P0030003,RACE,Black or African American alone,527,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5375, Wayne County, Michigan",2.62E+11,358349,P0030003,RACE,Black or African American alone,625,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 4, Census Tract 5375, Wayne County, Michigan",2.62E+11,358350,P0030003,RACE,Black or African American alone,591,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 5, Census Tract 5375, Wayne County, Michigan",2.62E+11,358351,P0030003,RACE,Black or African American alone,590,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5376, Wayne County, Michigan",2.62E+11,358353,P0030003,RACE,Black or African American alone,733,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5376, Wayne County, Michigan",2.62E+11,358354,P0030003,RACE,Black or African American alone,974,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5376, Wayne County, Michigan",2.62E+11,358355,P0030003,RACE,Black or African American alone,1431,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5377, Wayne County, Michigan",2.62E+11,358357,P0030003,RACE,Black or African American alone,1090,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5377, Wayne County, Michigan",2.62E+11,358358,P0030003,RACE,Black or African American alone,924,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5377, Wayne County, Michigan",2.62E+11,358359,P0030003,RACE,Black or African American alone,1066,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5378, Wayne County, Michigan",2.62E+11,358361,P0030003,RACE,Black or African American alone,487,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5378, Wayne County, Michigan",2.62E+11,358362,P0030003,RACE,Black or African American alone,1039,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5378, Wayne County, Michigan",2.62E+11,358363,P0030003,RACE,Black or African American alone,435,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5381, Wayne County, Michigan",2.62E+11,358365,P0030003,RACE,Black or African American alone,956,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5381, Wayne County, Michigan",2.62E+11,358366,P0030003,RACE,Black or African American alone,815,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5382, Wayne County, Michigan",2.62E+11,358368,P0030003,RACE,Black or African American alone,973,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5382, Wayne County, Michigan",2.62E+11,358369,P0030003,RACE,Black or African American alone,627,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5383, Wayne County, Michigan",2.62E+11,358371,P0030003,RACE,Black or African American alone,1070,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5383, Wayne County, Michigan",2.62E+11,358372,P0030003,RACE,Black or African American alone,936,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5384, Wayne County, Michigan",2.62E+11,358374,P0030003,RACE,Black or African American alone,648,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5384, Wayne County, Michigan",2.62E+11,358375,P0030003,RACE,Black or African American alone,742,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5384, Wayne County, Michigan",2.62E+11,358376,P0030003,RACE,Black or African American alone,798,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 4, Census Tract 5384, Wayne County, Michigan",2.62E+11,358377,P0030003,RACE,Black or African American alone,754,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5385, Wayne County, Michigan",2.62E+11,358379,P0030003,RACE,Black or African American alone,681,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 2, Census Tract 5385, Wayne County, Michigan",2.62E+11,358380,P0030003,RACE,Black or African American alone,769,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 3, Census Tract 5385, Wayne County, Michigan",2.62E+11,358381,P0030003,RACE,Black or African American alone,666,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 4, Census Tract 5385, Wayne County, Michigan",2.62E+11,358382,P0030003,RACE,Black or African American alone,622,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 5, Census Tract 5385, Wayne County, Michigan",2.62E+11,358383,P0030003,RACE,Black or African American alone,632,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 6, Census Tract 5385, Wayne County, Michigan",2.62E+11,358384,P0030003,RACE,Black or African American alone,477,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 7, Census Tract 5385, Wayne County, Michigan",2.62E+11,358385,P0030003,RACE,Black or African American alone,1167,0,0,Total:%Black or African American alone
2010,sf1,Detroit 2010 BGs,Race,"Michigan Block Groups, Wayne County","Block Group 1, Census Tract 5386, Wayne County, Michigan",2.62E+11,358387,P0030003,RACE,Black or African American alone,569,0,0,Total:%Black or African American alone
